"","Subj","Age","Test","Probe","Accuracy","Rating"
"4228",201,1,0,0,0,5
"4229",201,1,0,0,0,5
"4230",201,1,0,0,0,5
"4231",201,1,0,1,0,1
"4232",201,1,0,1,0,1
"4233",201,1,0,1,0,1
"4234",201,1,0,1,0,1
"4235",201,1,0,1,0,2
"4236",201,1,0,1,0,2
"4237",201,1,0,1,0,2
"4238",201,1,0,1,0,3
"4239",201,1,0,1,1,4
"4240",201,1,0,1,1,4
"4241",201,1,0,1,1,5
"4242",201,1,0,1,1,5
"4243",201,1,0,1,1,5
"4244",201,1,0,1,1,5
"4245",201,1,0,1,1,5
"4246",201,1,0,1,1,6
"4247",201,1,0,1,1,6
"4248",201,1,0,1,1,6
"4249",201,1,0,1,1,6
"4250",201,1,0,1,1,6
"4251",201,1,0,1,1,6
"4252",201,1,0,1,1,6
"4253",201,1,0,1,1,6
"4254",201,1,0,1,1,6
"4255",201,1,0,1,1,6
"4256",201,1,0,1,1,6
"4257",201,1,0,1,1,6
"4258",201,1,0,1,1,6
"4259",201,1,0,1,1,6
"4260",201,1,0,1,1,6
"4261",201,1,1,0,1,1
"4262",201,1,1,0,1,1
"4263",201,1,1,0,1,1
"4264",201,1,1,0,1,1
"4265",201,1,1,0,1,1
"4266",201,1,1,0,1,1
"4267",201,1,1,0,1,1
"4268",201,1,1,0,1,1
"4269",201,1,1,0,1,1
"4270",201,1,1,0,1,2
"4271",201,1,1,0,1,2
"4272",201,1,1,0,1,2
"4273",201,1,1,0,1,2
"4274",201,1,1,0,1,2
"4275",201,1,1,0,1,3
"4276",201,1,1,0,0,4
"4277",201,1,1,0,0,4
"4278",201,1,1,0,0,4
"4279",201,1,1,0,0,4
"4280",201,1,1,0,0,5
"4281",201,1,1,0,0,5
"4282",201,1,1,0,0,5
"4283",201,1,1,0,0,5
"4284",201,1,1,0,0,5
"4285",201,1,1,0,0,6
"4286",201,1,1,0,0,6
"4287",201,1,1,0,0,6
"4288",201,1,1,0,0,6
"4289",201,1,1,0,0,6
"4290",201,1,1,0,0,6
"4291",201,1,1,1,0,1
"4292",201,1,1,1,0,1
"4293",201,1,1,1,0,2
"4294",201,1,1,1,0,2
"4295",201,1,1,1,0,2
"4296",201,1,1,1,0,2
"4297",201,1,1,1,0,2
"4298",201,1,1,1,0,2
"4299",201,1,1,1,0,2
"4300",201,1,1,1,0,3
"4301",201,1,1,1,0,3
"4302",201,1,1,1,0,3
"4303",201,1,1,1,1,4
"4304",201,1,1,1,1,4
"4305",201,1,1,1,1,5
"4306",201,1,1,1,1,5
"4307",201,1,1,1,1,5
"4308",201,1,1,1,1,5
"4309",201,1,1,1,1,5
"4310",201,1,1,1,1,5
"4311",201,1,1,1,1,6
"4312",201,1,1,1,1,6
"4313",201,1,1,1,1,6
"4314",201,1,1,1,1,6
"4315",201,1,1,1,1,6
"4316",201,1,1,1,1,6
"4317",201,1,1,1,1,6
"4318",201,1,1,1,1,6
"4319",201,1,1,1,1,6
"4320",201,1,1,1,1,6
"4321",202,1,0,0,1,1
"4322",202,1,0,0,1,1
"4323",202,1,0,0,1,1
"4324",202,1,0,0,1,1
"4325",202,1,0,0,1,1
"4326",202,1,0,0,1,1
"4327",202,1,0,0,1,1
"4328",202,1,0,0,1,2
"4329",202,1,0,0,1,2
"4330",202,1,0,0,1,2
"4331",202,1,0,0,1,2
"4332",202,1,0,0,1,2
"4333",202,1,0,0,1,3
"4334",202,1,0,0,1,3
"4335",202,1,0,0,1,3
"4336",202,1,0,0,1,3
"4337",202,1,0,0,0,4
"4338",202,1,0,0,0,4
"4339",202,1,0,0,0,4
"4340",202,1,0,0,0,4
"4341",202,1,0,0,0,5
"4342",202,1,0,0,0,5
"4343",202,1,0,0,0,5
"4344",202,1,0,0,0,5
"4345",202,1,0,0,0,5
"4346",202,1,0,0,0,5
"4347",202,1,0,0,0,6
"4348",202,1,0,0,0,6
"4349",202,1,0,0,0,6
"4350",202,1,0,0,0,6
"4351",202,1,0,1,0,1
"4352",202,1,0,1,0,3
"4353",202,1,0,1,0,3
"4354",202,1,0,1,0,3
"4355",202,1,0,1,1,5
"4356",202,1,0,1,1,5
"4357",202,1,0,1,1,5
"4358",202,1,0,1,1,5
"4359",202,1,0,1,1,5
"4360",202,1,0,1,1,5
"4361",202,1,0,1,1,5
"4362",202,1,0,1,1,5
"4363",202,1,0,1,1,5
"4364",202,1,0,1,1,5
"4365",202,1,0,1,1,5
"4366",202,1,0,1,1,6
"4367",202,1,0,1,1,6
"4368",202,1,0,1,1,6
"4369",202,1,0,1,1,6
"4370",202,1,0,1,1,6
"4371",202,1,0,1,1,6
"4372",202,1,0,1,1,6
"4373",202,1,0,1,1,6
"4374",202,1,0,1,1,6
"4375",202,1,0,1,1,6
"4376",202,1,0,1,1,6
"4377",202,1,0,1,1,6
"4378",202,1,0,1,1,6
"4379",202,1,0,1,1,6
"4380",202,1,0,1,1,6
"4381",202,1,1,0,1,1
"4382",202,1,1,0,1,1
"4383",202,1,1,0,1,1
"4384",202,1,1,0,1,1
"4385",202,1,1,0,1,1
"4386",202,1,1,0,1,1
"4387",202,1,1,0,1,2
"4388",202,1,1,0,1,2
"4389",202,1,1,0,1,2
"4390",202,1,1,0,1,2
"4391",202,1,1,0,1,3
"4392",202,1,1,0,1,3
"4393",202,1,1,0,0,4
"4394",202,1,1,0,0,4
"4395",202,1,1,0,0,4
"4396",202,1,1,0,0,4
"4397",202,1,1,0,0,5
"4398",202,1,1,0,0,5
"4399",202,1,1,0,0,5
"4400",202,1,1,0,0,5
"4401",202,1,1,0,0,5
"4402",202,1,1,0,0,5
"4403",202,1,1,0,0,5
"4404",202,1,1,0,0,5
"4405",202,1,1,0,0,5
"4406",202,1,1,0,0,5
"4407",202,1,1,0,0,6
"4408",202,1,1,0,0,6
"4409",202,1,1,0,0,6
"4410",202,1,1,0,0,6
"4411",202,1,1,1,0,1
"4412",202,1,1,1,0,2
"4413",202,1,1,1,0,2
"4414",202,1,1,1,0,2
"4415",202,1,1,1,0,3
"4416",202,1,1,1,0,3
"4417",202,1,1,1,0,3
"4418",202,1,1,1,0,3
"4419",202,1,1,1,1,4
"4420",202,1,1,1,1,5
"4421",202,1,1,1,1,5
"4422",202,1,1,1,1,5
"4423",202,1,1,1,1,5
"4424",202,1,1,1,1,5
"4425",202,1,1,1,1,5
"4426",202,1,1,1,1,5
"4427",202,1,1,1,1,5
"4428",202,1,1,1,1,5
"4429",202,1,1,1,1,6
"4430",202,1,1,1,1,6
"4431",202,1,1,1,1,6
"4432",202,1,1,1,1,6
"4433",202,1,1,1,1,6
"4434",202,1,1,1,1,6
"4435",202,1,1,1,1,6
"4436",202,1,1,1,1,6
"4437",202,1,1,1,1,6
"4438",202,1,1,1,1,6
"4439",202,1,1,1,1,6
"4440",202,1,1,1,1,6
"4441",203,1,0,0,1,1
"4442",203,1,0,0,1,1
"4443",203,1,0,0,1,1
"4444",203,1,0,0,1,1
"4445",203,1,0,0,1,1
"4446",203,1,0,0,1,1
"4447",203,1,0,0,1,1
"4448",203,1,0,0,1,1
"4449",203,1,0,0,1,1
"4450",203,1,0,0,1,1
"4451",203,1,0,0,1,1
"4452",203,1,0,0,1,2
"4453",203,1,0,0,1,2
"4454",203,1,0,0,1,2
"4455",203,1,0,0,1,2
"4456",203,1,0,0,1,2
"4457",203,1,0,0,1,2
"4458",203,1,0,0,1,2
"4459",203,1,0,0,1,2
"4460",203,1,0,0,1,2
"4461",203,1,0,0,1,2
"4462",203,1,0,0,1,3
"4463",203,1,0,0,0,4
"4464",203,1,0,0,0,4
"4465",203,1,0,0,0,4
"4466",203,1,0,0,0,4
"4467",203,1,0,0,0,4
"4468",203,1,0,0,0,5
"4469",203,1,0,0,0,5
"4470",203,1,0,0,0,5
"4471",203,1,0,1,0,2
"4472",203,1,0,1,0,2
"4473",203,1,0,1,0,2
"4474",203,1,0,1,0,2
"4475",203,1,0,1,0,3
"4476",203,1,0,1,1,4
"4477",203,1,0,1,1,4
"4478",203,1,0,1,1,5
"4479",203,1,0,1,1,5
"4480",203,1,0,1,1,5
"4481",203,1,0,1,1,5
"4482",203,1,0,1,1,5
"4483",203,1,0,1,1,5
"4484",203,1,0,1,1,6
"4485",203,1,0,1,1,6
"4486",203,1,0,1,1,6
"4487",203,1,0,1,1,6
"4488",203,1,0,1,1,6
"4489",203,1,0,1,1,6
"4490",203,1,0,1,1,6
"4491",203,1,0,1,1,6
"4492",203,1,0,1,1,6
"4493",203,1,0,1,1,6
"4494",203,1,0,1,1,6
"4495",203,1,0,1,1,6
"4496",203,1,0,1,1,6
"4497",203,1,0,1,1,6
"4498",203,1,0,1,1,6
"4499",203,1,0,1,1,6
"4500",203,1,0,1,1,6
"4501",203,1,1,0,1,1
"4502",203,1,1,0,1,1
"4503",203,1,1,0,1,1
"4504",203,1,1,0,1,1
"4505",203,1,1,0,1,1
"4506",203,1,1,0,1,1
"4507",203,1,1,0,1,1
"4508",203,1,1,0,1,1
"4509",203,1,1,0,1,1
"4510",203,1,1,0,1,2
"4511",203,1,1,0,1,2
"4512",203,1,1,0,1,2
"4513",203,1,1,0,1,2
"4514",203,1,1,0,1,2
"4515",203,1,1,0,1,2
"4516",203,1,1,0,1,2
"4517",203,1,1,0,1,3
"4518",203,1,1,0,0,4
"4519",203,1,1,0,0,4
"4520",203,1,1,0,0,4
"4521",203,1,1,0,0,4
"4522",203,1,1,0,0,4
"4523",203,1,1,0,0,4
"4524",203,1,1,0,0,4
"4525",203,1,1,0,0,4
"4526",203,1,1,0,0,5
"4527",203,1,1,0,0,5
"4528",203,1,1,0,0,5
"4529",203,1,1,0,0,6
"4530",203,1,1,0,0,6
"4531",203,1,1,1,0,1
"4532",203,1,1,1,0,1
"4533",203,1,1,1,0,1
"4534",203,1,1,1,0,1
"4535",203,1,1,1,0,2
"4536",203,1,1,1,0,2
"4537",203,1,1,1,0,2
"4538",203,1,1,1,0,3
"4539",203,1,1,1,0,3
"4540",203,1,1,1,1,4
"4541",203,1,1,1,1,4
"4542",203,1,1,1,1,4
"4543",203,1,1,1,1,4
"4544",203,1,1,1,1,4
"4545",203,1,1,1,1,4
"4546",203,1,1,1,1,5
"4547",203,1,1,1,1,5
"4548",203,1,1,1,1,5
"4549",203,1,1,1,1,5
"4550",203,1,1,1,1,5
"4551",203,1,1,1,1,5
"4552",203,1,1,1,1,5
"4553",203,1,1,1,1,5
"4554",203,1,1,1,1,6
"4555",203,1,1,1,1,6
"4556",203,1,1,1,1,6
"4557",203,1,1,1,1,6
"4558",203,1,1,1,1,6
"4559",203,1,1,1,1,6
"4560",203,1,1,1,1,6
"4561",204,1,0,0,1,1
"4562",204,1,0,0,1,1
"4563",204,1,0,0,1,1
"4564",204,1,0,0,1,1
"4565",204,1,0,0,1,1
"4566",204,1,0,0,1,1
"4567",204,1,0,0,1,1
"4568",204,1,0,0,1,1
"4569",204,1,0,0,1,1
"4570",204,1,0,0,1,1
"4571",204,1,0,0,1,1
"4572",204,1,0,0,1,1
"4573",204,1,0,0,1,1
"4574",204,1,0,0,1,2
"4575",204,1,0,0,1,2
"4576",204,1,0,0,1,2
"4577",204,1,0,0,1,2
"4578",204,1,0,0,1,2
"4579",204,1,0,0,1,2
"4580",204,1,0,0,1,3
"4581",204,1,0,0,1,3
"4582",204,1,0,0,0,4
"4583",204,1,0,0,0,4
"4584",204,1,0,0,0,4
"4585",204,1,0,0,0,4
"4586",204,1,0,0,0,4
"4587",204,1,0,0,0,5
"4588",204,1,0,0,0,5
"4589",204,1,0,0,0,5
"4590",204,1,0,0,0,6
"4591",204,1,0,1,0,1
"4592",204,1,0,1,0,2
"4593",204,1,0,1,0,2
"4594",204,1,0,1,0,2
"4595",204,1,0,1,0,2
"4596",204,1,0,1,0,2
"4597",204,1,0,1,0,3
"4598",204,1,0,1,1,5
"4599",204,1,0,1,1,5
"4600",204,1,0,1,1,5
"4601",204,1,0,1,1,5
"4602",204,1,0,1,1,5
"4603",204,1,0,1,1,5
"4604",204,1,0,1,1,5
"4605",204,1,0,1,1,5
"4606",204,1,0,1,1,5
"4607",204,1,0,1,1,5
"4608",204,1,0,1,1,6
"4609",204,1,0,1,1,6
"4610",204,1,0,1,1,6
"4611",204,1,0,1,1,6
"4612",204,1,0,1,1,6
"4613",204,1,0,1,1,6
"4614",204,1,0,1,1,6
"4615",204,1,0,1,1,6
"4616",204,1,0,1,1,6
"4617",204,1,0,1,1,6
"4618",204,1,0,1,1,6
"4619",204,1,0,1,1,6
"4620",204,1,0,1,1,6
"4621",204,1,1,0,1,1
"4622",204,1,1,0,1,1
"4623",204,1,1,0,1,1
"4624",204,1,1,0,1,1
"4625",204,1,1,0,1,1
"4626",204,1,1,0,1,1
"4627",204,1,1,0,1,2
"4628",204,1,1,0,1,2
"4629",204,1,1,0,1,2
"4630",204,1,1,0,1,2
"4631",204,1,1,0,1,2
"4632",204,1,1,0,1,2
"4633",204,1,1,0,1,3
"4634",204,1,1,0,1,3
"4635",204,1,1,0,1,3
"4636",204,1,1,0,0,4
"4637",204,1,1,0,0,4
"4638",204,1,1,0,0,4
"4639",204,1,1,0,0,4
"4640",204,1,1,0,0,4
"4641",204,1,1,0,0,4
"4642",204,1,1,0,0,4
"4643",204,1,1,0,0,5
"4644",204,1,1,0,0,5
"4645",204,1,1,0,0,5
"4646",204,1,1,0,0,5
"4647",204,1,1,0,0,5
"4648",204,1,1,0,0,6
"4649",204,1,1,0,0,6
"4650",204,1,1,0,0,6
"4651",204,1,1,1,0,1
"4652",204,1,1,1,0,1
"4653",204,1,1,1,0,1
"4654",204,1,1,1,0,2
"4655",204,1,1,1,0,2
"4656",204,1,1,1,0,2
"4657",204,1,1,1,0,2
"4658",204,1,1,1,0,2
"4659",204,1,1,1,0,3
"4660",204,1,1,1,0,3
"4661",204,1,1,1,1,4
"4662",204,1,1,1,1,4
"4663",204,1,1,1,1,4
"4664",204,1,1,1,1,4
"4665",204,1,1,1,1,4
"4666",204,1,1,1,1,4
"4667",204,1,1,1,1,5
"4668",204,1,1,1,1,5
"4669",204,1,1,1,1,5
"4670",204,1,1,1,1,5
"4671",204,1,1,1,1,5
"4672",204,1,1,1,1,6
"4673",204,1,1,1,1,6
"4674",204,1,1,1,1,6
"4675",204,1,1,1,1,6
"4676",204,1,1,1,1,6
"4677",204,1,1,1,1,6
"4678",204,1,1,1,1,6
"4679",204,1,1,1,1,6
"4680",204,1,1,1,1,6
"4681",205,1,0,0,1,1
"4682",205,1,0,0,1,1
"4683",205,1,0,0,1,1
"4684",205,1,0,0,1,1
"4685",205,1,0,0,1,1
"4686",205,1,0,0,1,1
"4687",205,1,0,0,1,1
"4688",205,1,0,0,1,1
"4689",205,1,0,0,1,1
"4690",205,1,0,0,1,1
"4691",205,1,0,0,1,1
"4692",205,1,0,0,1,1
"4693",205,1,0,0,1,1
"4694",205,1,0,0,1,1
"4695",205,1,0,0,1,1
"4696",205,1,0,0,1,1
"4697",205,1,0,0,1,1
"4698",205,1,0,0,1,1
"4699",205,1,0,0,1,2
"4700",205,1,0,0,1,2
"4701",205,1,0,0,1,2
"4702",205,1,0,0,1,2
"4703",205,1,0,0,1,2
"4704",205,1,0,0,1,2
"4705",205,1,0,0,1,3
"4706",205,1,0,0,1,3
"4707",205,1,0,0,0,4
"4708",205,1,0,0,0,4
"4709",205,1,0,0,0,4
"4710",205,1,0,0,0,4
"4711",205,1,0,1,0,3
"4712",205,1,0,1,0,3
"4713",205,1,0,1,0,3
"4714",205,1,0,1,0,3
"4715",205,1,0,1,0,3
"4716",205,1,0,1,1,4
"4717",205,1,0,1,1,4
"4718",205,1,0,1,1,4
"4719",205,1,0,1,1,4
"4720",205,1,0,1,1,5
"4721",205,1,0,1,1,5
"4722",205,1,0,1,1,5
"4723",205,1,0,1,1,5
"4724",205,1,0,1,1,5
"4725",205,1,0,1,1,5
"4726",205,1,0,1,1,6
"4727",205,1,0,1,1,6
"4728",205,1,0,1,1,6
"4729",205,1,0,1,1,6
"4730",205,1,0,1,1,6
"4731",205,1,0,1,1,6
"4732",205,1,0,1,1,6
"4733",205,1,0,1,1,6
"4734",205,1,0,1,1,6
"4735",205,1,0,1,1,6
"4736",205,1,0,1,1,6
"4737",205,1,0,1,1,6
"4738",205,1,0,1,1,6
"4739",205,1,0,1,1,6
"4740",205,1,0,1,1,6
"4741",205,1,1,0,1,1
"4742",205,1,1,0,1,1
"4743",205,1,1,0,1,1
"4744",205,1,1,0,1,1
"4745",205,1,1,0,1,1
"4746",205,1,1,0,1,1
"4747",205,1,1,0,1,1
"4748",205,1,1,0,1,1
"4749",205,1,1,0,1,1
"4750",205,1,1,0,1,1
"4751",205,1,1,0,1,1
"4752",205,1,1,0,1,1
"4753",205,1,1,0,1,2
"4754",205,1,1,0,1,2
"4755",205,1,1,0,1,2
"4756",205,1,1,0,1,2
"4757",205,1,1,0,1,2
"4758",205,1,1,0,1,3
"4759",205,1,1,0,1,3
"4760",205,1,1,0,0,4
"4761",205,1,1,0,0,4
"4762",205,1,1,0,0,4
"4763",205,1,1,0,0,4
"4764",205,1,1,0,0,5
"4765",205,1,1,0,0,5
"4766",205,1,1,0,0,5
"4767",205,1,1,0,0,6
"4768",205,1,1,0,0,6
"4769",205,1,1,0,0,6
"4770",205,1,1,0,0,6
"4771",205,1,1,1,0,2
"4772",205,1,1,1,0,2
"4773",205,1,1,1,0,2
"4774",205,1,1,1,0,2
"4775",205,1,1,1,0,3
"4776",205,1,1,1,0,3
"4777",205,1,1,1,0,3
"4778",205,1,1,1,0,3
"4779",205,1,1,1,1,4
"4780",205,1,1,1,1,4
"4781",205,1,1,1,1,4
"4782",205,1,1,1,1,4
"4783",205,1,1,1,1,4
"4784",205,1,1,1,1,5
"4785",205,1,1,1,1,5
"4786",205,1,1,1,1,5
"4787",205,1,1,1,1,5
"4788",205,1,1,1,1,5
"4789",205,1,1,1,1,5
"4790",205,1,1,1,1,5
"4791",205,1,1,1,1,6
"4792",205,1,1,1,1,6
"4793",205,1,1,1,1,6
"4794",205,1,1,1,1,6
"4795",205,1,1,1,1,6
"4796",205,1,1,1,1,6
"4797",205,1,1,1,1,6
"4798",205,1,1,1,1,6
"4799",205,1,1,1,1,6
"4800",205,1,1,1,1,6
"4801",206,1,0,0,1,1
"4802",206,1,0,0,1,1
"4803",206,1,0,0,1,1
"4804",206,1,0,0,1,1
"4805",206,1,0,0,1,1
"4806",206,1,0,0,1,1
"4807",206,1,0,0,1,1
"4808",206,1,0,0,1,1
"4809",206,1,0,0,1,1
"4810",206,1,0,0,1,1
"4811",206,1,0,0,1,1
"4812",206,1,0,0,1,1
"4813",206,1,0,0,1,1
"4814",206,1,0,0,1,1
"4815",206,1,0,0,1,1
"4816",206,1,0,0,1,2
"4817",206,1,0,0,1,2
"4818",206,1,0,0,1,2
"4819",206,1,0,0,1,2
"4820",206,1,0,0,1,2
"4821",206,1,0,0,1,3
"4822",206,1,0,0,1,3
"4823",206,1,0,0,1,3
"4824",206,1,0,0,0,4
"4825",206,1,0,0,0,4
"4826",206,1,0,0,0,4
"4827",206,1,0,0,0,4
"4828",206,1,0,0,0,4
"4829",206,1,0,0,0,4
"4830",206,1,0,0,0,5
"4831",206,1,0,1,0,1
"4832",206,1,0,1,0,1
"4833",206,1,0,1,0,2
"4834",206,1,0,1,0,2
"4835",206,1,0,1,0,3
"4836",206,1,0,1,1,4
"4837",206,1,0,1,1,4
"4838",206,1,0,1,1,5
"4839",206,1,0,1,1,5
"4840",206,1,0,1,1,5
"4841",206,1,0,1,1,5
"4842",206,1,0,1,1,6
"4843",206,1,0,1,1,6
"4844",206,1,0,1,1,6
"4845",206,1,0,1,1,6
"4846",206,1,0,1,1,6
"4847",206,1,0,1,1,6
"4848",206,1,0,1,1,6
"4849",206,1,0,1,1,6
"4850",206,1,0,1,1,6
"4851",206,1,0,1,1,6
"4852",206,1,0,1,1,6
"4853",206,1,0,1,1,6
"4854",206,1,0,1,1,6
"4855",206,1,0,1,1,6
"4856",206,1,0,1,1,6
"4857",206,1,0,1,1,6
"4858",206,1,0,1,1,6
"4859",206,1,0,1,1,6
"4860",206,1,0,1,1,6
"4861",206,1,1,0,1,1
"4862",206,1,1,0,1,1
"4863",206,1,1,0,1,1
"4864",206,1,1,0,1,1
"4865",206,1,1,0,1,1
"4866",206,1,1,0,1,1
"4867",206,1,1,0,1,1
"4868",206,1,1,0,1,1
"4869",206,1,1,0,1,1
"4870",206,1,1,0,1,1
"4871",206,1,1,0,1,1
"4872",206,1,1,0,1,2
"4873",206,1,1,0,1,2
"4874",206,1,1,0,1,2
"4875",206,1,1,0,1,2
"4876",206,1,1,0,1,3
"4877",206,1,1,0,0,4
"4878",206,1,1,0,0,4
"4879",206,1,1,0,0,4
"4880",206,1,1,0,0,4
"4881",206,1,1,0,0,4
"4882",206,1,1,0,0,5
"4883",206,1,1,0,0,5
"4884",206,1,1,0,0,5
"4885",206,1,1,0,0,5
"4886",206,1,1,0,0,5
"4887",206,1,1,0,0,6
"4888",206,1,1,0,0,6
"4889",206,1,1,0,0,6
"4890",206,1,1,0,0,6
"4891",206,1,1,1,0,1
"4892",206,1,1,1,0,2
"4893",206,1,1,1,0,2
"4894",206,1,1,1,0,2
"4895",206,1,1,1,0,2
"4896",206,1,1,1,0,3
"4897",206,1,1,1,1,4
"4898",206,1,1,1,1,4
"4899",206,1,1,1,1,5
"4900",206,1,1,1,1,5
"4901",206,1,1,1,1,5
"4902",206,1,1,1,1,5
"4903",206,1,1,1,1,5
"4904",206,1,1,1,1,6
"4905",206,1,1,1,1,6
"4906",206,1,1,1,1,6
"4907",206,1,1,1,1,6
"4908",206,1,1,1,1,6
"4909",206,1,1,1,1,6
"4910",206,1,1,1,1,6
"4911",206,1,1,1,1,6
"4912",206,1,1,1,1,6
"4913",206,1,1,1,1,6
"4914",206,1,1,1,1,6
"4915",206,1,1,1,1,6
"4916",206,1,1,1,1,6
"4917",206,1,1,1,1,6
"4918",206,1,1,1,1,6
"4919",206,1,1,1,1,6
"4920",206,1,1,1,1,6
"4921",207,1,0,0,1,1
"4922",207,1,0,0,1,1
"4923",207,1,0,0,1,1
"4924",207,1,0,0,1,1
"4925",207,1,0,0,1,1
"4926",207,1,0,0,1,1
"4927",207,1,0,0,1,1
"4928",207,1,0,0,1,1
"4929",207,1,0,0,1,1
"4930",207,1,0,0,1,1
"4931",207,1,0,0,1,1
"4932",207,1,0,0,1,2
"4933",207,1,0,0,1,2
"4934",207,1,0,0,1,2
"4935",207,1,0,0,1,2
"4936",207,1,0,0,1,2
"4937",207,1,0,0,1,2
"4938",207,1,0,0,1,2
"4939",207,1,0,0,1,2
"4940",207,1,0,0,1,2
"4941",207,1,0,0,1,2
"4942",207,1,0,0,1,3
"4943",207,1,0,0,1,3
"4944",207,1,0,0,1,3
"4945",207,1,0,0,1,3
"4946",207,1,0,0,1,3
"4947",207,1,0,0,0,4
"4948",207,1,0,0,0,4
"4949",207,1,0,0,0,5
"4950",207,1,0,0,0,5
"4951",207,1,0,1,0,1
"4952",207,1,0,1,0,1
"4953",207,1,0,1,0,1
"4954",207,1,0,1,0,2
"4955",207,1,0,1,0,2
"4956",207,1,0,1,0,2
"4957",207,1,0,1,0,3
"4958",207,1,0,1,0,3
"4959",207,1,0,1,1,4
"4960",207,1,0,1,1,4
"4961",207,1,0,1,1,4
"4962",207,1,0,1,1,4
"4963",207,1,0,1,1,5
"4964",207,1,0,1,1,5
"4965",207,1,0,1,1,6
"4966",207,1,0,1,1,6
"4967",207,1,0,1,1,6
"4968",207,1,0,1,1,6
"4969",207,1,0,1,1,6
"4970",207,1,0,1,1,6
"4971",207,1,0,1,1,6
"4972",207,1,0,1,1,6
"4973",207,1,0,1,1,6
"4974",207,1,0,1,1,6
"4975",207,1,0,1,1,6
"4976",207,1,0,1,1,6
"4977",207,1,0,1,1,6
"4978",207,1,0,1,1,6
"4979",207,1,0,1,1,6
"4980",207,1,0,1,1,6
"4981",207,1,1,0,1,1
"4982",207,1,1,0,1,1
"4983",207,1,1,0,1,1
"4984",207,1,1,0,1,1
"4985",207,1,1,0,1,1
"4986",207,1,1,0,1,1
"4987",207,1,1,0,1,1
"4988",207,1,1,0,1,1
"4989",207,1,1,0,1,1
"4990",207,1,1,0,1,2
"4991",207,1,1,0,1,2
"4992",207,1,1,0,1,2
"4993",207,1,1,0,1,2
"4994",207,1,1,0,1,2
"4995",207,1,1,0,1,2
"4996",207,1,1,0,1,2
"4997",207,1,1,0,1,3
"4998",207,1,1,0,1,3
"4999",207,1,1,0,1,3
"5000",207,1,1,0,1,3
"5001",207,1,1,0,0,4
"5002",207,1,1,0,0,4
"5003",207,1,1,0,0,4
"5004",207,1,1,0,0,4
"5005",207,1,1,0,0,5
"5006",207,1,1,0,0,5
"5007",207,1,1,0,0,5
"5008",207,1,1,0,0,5
"5009",207,1,1,0,0,5
"5010",207,1,1,0,0,6
"5011",207,1,1,1,0,1
"5012",207,1,1,1,0,1
"5013",207,1,1,1,0,1
"5014",207,1,1,1,0,2
"5015",207,1,1,1,0,2
"5016",207,1,1,1,0,2
"5017",207,1,1,1,0,2
"5018",207,1,1,1,0,3
"5019",207,1,1,1,0,3
"5020",207,1,1,1,0,3
"5021",207,1,1,1,0,3
"5022",207,1,1,1,1,4
"5023",207,1,1,1,1,4
"5024",207,1,1,1,1,4
"5025",207,1,1,1,1,4
"5026",207,1,1,1,1,4
"5027",207,1,1,1,1,4
"5028",207,1,1,1,1,5
"5029",207,1,1,1,1,5
"5030",207,1,1,1,1,5
"5031",207,1,1,1,1,5
"5032",207,1,1,1,1,5
"5033",207,1,1,1,1,5
"5034",207,1,1,1,1,5
"5035",207,1,1,1,1,6
"5036",207,1,1,1,1,6
"5037",207,1,1,1,1,6
"5038",207,1,1,1,1,6
"5039",207,1,1,1,1,6
"5040",207,1,1,1,1,6
"5041",208,1,0,0,1,1
"5042",208,1,0,0,1,1
"5043",208,1,0,0,1,1
"5044",208,1,0,0,1,1
"5045",208,1,0,0,1,1
"5046",208,1,0,0,1,1
"5047",208,1,0,0,1,1
"5048",208,1,0,0,1,1
"5049",208,1,0,0,1,1
"5050",208,1,0,0,1,1
"5051",208,1,0,0,1,1
"5052",208,1,0,0,1,1
"5053",208,1,0,0,1,1
"5054",208,1,0,0,1,1
"5055",208,1,0,0,1,1
"5056",208,1,0,0,1,1
"5057",208,1,0,0,1,1
"5058",208,1,0,0,1,1
"5059",208,1,0,0,1,1
"5060",208,1,0,0,1,1
"5061",208,1,0,0,1,1
"5062",208,1,0,0,1,2
"5063",208,1,0,0,1,2
"5064",208,1,0,0,1,2
"5065",208,1,0,0,1,2
"5066",208,1,0,0,1,2
"5067",208,1,0,0,1,2
"5068",208,1,0,0,1,3
"5069",208,1,0,0,0,4
"5070",208,1,0,0,0,4
"5071",208,1,0,1,0,3
"5072",208,1,0,1,0,3
"5073",208,1,0,1,0,3
"5074",208,1,0,1,0,3
"5075",208,1,0,1,0,3
"5076",208,1,0,1,1,4
"5077",208,1,0,1,1,4
"5078",208,1,0,1,1,5
"5079",208,1,0,1,1,5
"5080",208,1,0,1,1,5
"5081",208,1,0,1,1,6
"5082",208,1,0,1,1,6
"5083",208,1,0,1,1,6
"5084",208,1,0,1,1,6
"5085",208,1,0,1,1,6
"5086",208,1,0,1,1,6
"5087",208,1,0,1,1,6
"5088",208,1,0,1,1,6
"5089",208,1,0,1,1,6
"5090",208,1,0,1,1,6
"5091",208,1,0,1,1,6
"5092",208,1,0,1,1,6
"5093",208,1,0,1,1,6
"5094",208,1,0,1,1,6
"5095",208,1,0,1,1,6
"5096",208,1,0,1,1,6
"5097",208,1,0,1,1,6
"5098",208,1,0,1,1,6
"5099",208,1,0,1,1,6
"5100",208,1,0,1,1,6
