"trial","cond","id","signal","item","group","d","s","a","b","rating"
38,1,22,1,2,1,5.33837212206624,1.49491535964185,0.779173957410326,0.992053959655084,6
39,1,22,1,5,1,5.51972761185581,1.45184465612315,1.01337149326155,1.57996769116661,6
40,1,22,1,20,1,5.337098370495,1.28650803199593,0.994565415407972,1.57159585876929,6
1,-1,23,0,4,1,0.947838594387766,0.883787877041278,0.810457312961845,1.18562440566541,1
2,-1,23,0,3,1,1.02545067768776,0.900368106786992,0.810305275451281,1.2050592864857,1
3,-1,23,0,16,1,1.33263347967135,1.0721535496649,0.878471813905163,1.44235043088804,1
4,-1,23,0,14,1,0.774164410249119,1.26279956036963,0.937458463897274,0.789599784565904,2
5,-1,23,0,7,1,1.27072773611635,1.08151650744273,0.733630836068638,1.41487701377514,1
6,-1,23,0,18,1,0.706577652190935,1.11675736959191,0.840882046392174,1.43463334050378,2
7,-1,23,0,10,1,0.88237781030149,1.12384191491749,0.771757031390918,1.19277520994737,1
8,-1,23,0,15,1,0.919101246536348,0.926159208577072,0.744601873812536,0.847758775426893,1
9,-1,23,0,9,1,0.816398806178632,1.07283636226316,0.585037120233952,1.29660409074826,1
10,-1,23,0,13,1,0.887745313108353,0.96256495241163,0.741816985969248,1.00010147670886,1
11,-1,23,0,11,1,1.22436187006637,0.867770572397672,0.85782453326167,1.27868781116922,2
12,-1,23,0,8,1,0.85507015732856,1.02458831462254,0.786204211165734,0.786419431357656,4
13,-1,23,0,17,1,1.13802971734581,1.19039059105011,0.743006695143235,1.13800840277041,5
14,-1,23,0,12,1,1.01487160722081,1.0108402978848,0.680846649214751,1.7661854483288,1
15,-1,23,0,19,1,1.16357950744816,0.949787960929412,0.72261828418063,1.25120055328144,2
16,-1,23,0,6,1,0.914529482764643,1.07506429978255,0.836200932662556,1.60187415956362,1
17,-1,23,0,1,1,0.795482337483897,0.968436082433712,0.651339354232184,0.804590247701777,3
18,-1,23,0,2,1,1.06580082013358,1.02508086610654,0.663169763970143,1.05225224292009,1
19,-1,23,0,5,1,1.10200826789738,0.995546783269,0.862499737842785,1.64016597443162,1
20,-1,23,0,20,1,1.06554651686692,0.882173535234362,0.846493527557202,1.6317941420343,2
21,-1,23,1,4,1,0.947838594387766,0.883787877041278,0.810457312961845,1.18562440566541,3
22,-1,23,1,3,1,1.02545067768776,0.900368106786992,0.810305275451281,1.2050592864857,3
23,-1,23,1,16,1,1.33263347967135,1.0721535496649,0.878471813905163,1.44235043088804,5
24,-1,23,1,14,1,0.774164410249119,1.26279956036963,0.937458463897274,0.789599784565904,1
25,-1,23,1,7,1,1.27072773611635,1.08151650744273,0.733630836068638,1.41487701377514,2
26,-1,23,1,18,1,0.706577652190935,1.11675736959191,0.840882046392174,1.43463334050378,4
27,-1,23,1,10,1,0.88237781030149,1.12384191491749,0.771757031390918,1.19277520994737,2
28,-1,23,1,15,1,0.919101246536348,0.926159208577072,0.744601873812536,0.847758775426893,4
29,-1,23,1,9,1,0.816398806178632,1.07283636226316,0.585037120233952,1.29660409074826,1
30,-1,23,1,13,1,0.887745313108353,0.96256495241163,0.741816985969248,1.00010147670886,5
31,-1,23,1,11,1,1.22436187006637,0.867770572397672,0.85782453326167,1.27868781116922,4
32,-1,23,1,8,1,0.85507015732856,1.02458831462254,0.786204211165734,0.786419431357656,4
33,-1,23,1,17,1,1.13802971734581,1.19039059105011,0.743006695143235,1.13800840277041,5
34,-1,23,1,12,1,1.01487160722081,1.0108402978848,0.680846649214751,1.7661854483288,3
35,-1,23,1,19,1,1.16357950744816,0.949787960929412,0.72261828418063,1.25120055328144,3
36,-1,23,1,6,1,0.914529482764643,1.07506429978255,0.836200932662556,1.60187415956362,2
37,-1,23,1,1,1,0.795482337483897,0.968436082433712,0.651339354232184,0.804590247701777,2
38,-1,23,1,2,1,1.06580082013358,1.02508086610654,0.663169763970143,1.05225224292009,6
39,-1,23,1,5,1,1.10200826789738,0.995546783269,0.862499737842785,1.64016597443162,3
40,-1,23,1,20,1,1.06554651686692,0.882173535234362,0.846493527557202,1.6317941420343,2
1,1,23,0,4,1,2.37023984589419,1.16838315606464,0.810457312961845,1.18562440566541,3
2,1,23,0,3,1,2.56432273453129,1.19030251212486,0.810305275451281,1.2050592864857,3
3,1,23,0,16,1,3.33248824450952,1.41740589646589,0.878471813905163,1.44235043088804,1
4,1,23,0,14,1,1.93593650154211,1.66944328401644,0.937458463897274,0.789599784565904,2
5,1,23,0,7,1,3.17768186615294,1.42978389173234,0.733630836068638,1.41487701377514,3
6,1,23,0,18,1,1.76692373085218,1.47637293284721,0.840882046392174,1.43463334050378,1
7,1,23,0,10,1,2.20654345317135,1.48573882667966,0.771757031390918,1.19277520994737,2
8,1,23,0,15,1,2.29837697035181,1.22439880343037,0.744601873812536,0.847758775426893,2
9,1,23,0,9,1,2.04155115860728,1.41830858675989,0.585037120233952,1.29660409074826,1
10,1,23,0,13,1,2.21996585346303,1.27252783867206,0.741816985969248,1.00010147670886,2
11,1,23,0,11,1,3.06173572948814,1.14720799691469,0.85782453326167,1.27868781116922,1
12,1,23,0,8,1,2.13825578525243,1.35452381708752,0.786204211165734,0.786419431357656,1
13,1,23,0,17,1,2.8458467484193,1.57371734988827,0.743006695143235,1.13800840277041,1
14,1,23,0,12,1,2.53786787765823,1.33634869656037,0.680846649214751,1.7661854483288,1
15,1,23,0,19,1,2.90973856598549,1.25563643065345,0.72261828418063,1.25120055328144,1
16,1,23,0,6,1,2.28694445776805,1.42125395944268,0.836200932662556,1.60187415956362,1
17,1,23,0,1,1,1.98924578949781,1.28028957607882,0.651339354232184,0.804590247701777,1
18,1,23,0,2,1,2.66522547892139,1.35517497883385,0.663169763970143,1.05225224292009,2
19,1,23,0,5,1,2.75576867468916,1.31613040058877,0.862499737842785,1.64016597443162,1
20,1,23,0,20,1,2.66458954814253,1.16624896773243,0.846493527557202,1.6317941420343,1
21,1,23,1,4,1,2.37023984589419,1.16838315606464,0.810457312961845,1.18562440566541,5
22,1,23,1,3,1,2.56432273453129,1.19030251212486,0.810305275451281,1.2050592864857,6
23,1,23,1,16,1,3.33248824450952,1.41740589646589,0.878471813905163,1.44235043088804,6
24,1,23,1,14,1,1.93593650154211,1.66944328401644,0.937458463897274,0.789599784565904,2
25,1,23,1,7,1,3.17768186615294,1.42978389173234,0.733630836068638,1.41487701377514,4
26,1,23,1,18,1,1.76692373085218,1.47637293284721,0.840882046392174,1.43463334050378,2
27,1,23,1,10,1,2.20654345317135,1.48573882667966,0.771757031390918,1.19277520994737,6
28,1,23,1,15,1,2.29837697035181,1.22439880343037,0.744601873812536,0.847758775426893,6
29,1,23,1,9,1,2.04155115860728,1.41830858675989,0.585037120233952,1.29660409074826,6
30,1,23,1,13,1,2.21996585346303,1.27252783867206,0.741816985969248,1.00010147670886,6
31,1,23,1,11,1,3.06173572948814,1.14720799691469,0.85782453326167,1.27868781116922,6
32,1,23,1,8,1,2.13825578525243,1.35452381708752,0.786204211165734,0.786419431357656,5
33,1,23,1,17,1,2.8458467484193,1.57371734988827,0.743006695143235,1.13800840277041,6
34,1,23,1,12,1,2.53786787765823,1.33634869656037,0.680846649214751,1.7661854483288,4
35,1,23,1,19,1,2.90973856598549,1.25563643065345,0.72261828418063,1.25120055328144,6
36,1,23,1,6,1,2.28694445776805,1.42125395944268,0.836200932662556,1.60187415956362,5
37,1,23,1,1,1,1.98924578949781,1.28028957607882,0.651339354232184,0.804590247701777,4
38,1,23,1,2,1,2.66522547892139,1.35517497883385,0.663169763970143,1.05225224292009,1
39,1,23,1,5,1,2.75576867468916,1.31613040058877,0.862499737842785,1.64016597443162,6
40,1,23,1,20,1,2.66458954814253,1.16624896773243,0.846493527557202,1.6317941420343,5
1,-1,24,0,4,1,0.936689328987778,0.933719464393906,1.1398397574457,1.24468103190731,2
2,-1,24,0,3,1,1.01338847445207,0.951236431575583,1.13962592952855,1.2641159127276,1
3,-1,24,0,16,1,1.31695793698535,1.13272728009413,1.235496408349,1.50140705712994,3
4,-1,24,0,14,1,0.765058044962667,1.33414426671314,1.31845614940412,0.848656410807805,1
5,-1,24,0,7,1,1.25578038024271,1.14261921926705,1.03178980665022,1.47393364001704,1
6,-1,24,0,18,1,0.698266298531544,1.17985109332362,1.18262957526699,1.49368996674568,2
7,-1,24,0,10,1,0.871998549055576,1.18733589599936,1.08541108013797,1.25183183618927,1
8,-1,24,0,15,1,0.908290013708557,0.978484659770546,1.04721964459595,0.906815401668793,4
9,-1,24,0,9,1,0.806795644821611,1.13344866972856,0.822805295922588,1.35566071699016,1
10,-1,24,0,13,1,0.877302914832903,1.01694722812786,1.0433029350629,1.05915810295076,1
11,-1,24,0,11,1,1.20995990804898,0.916797226036292,1.20645775204447,1.33774443741112,2
12,-1,24,0,8,1,0.845012111395304,1.08247473993008,1.10572981824661,0.845476057599557,4
13,-1,24,0,17,1,1.12464326586885,1.25764438952917,1.04497616053033,1.19706502901231,2
14,-1,24,0,12,1,1.00293384380538,1.06794999801145,0.957553306123592,1.8252420745707,2
15,-1,24,0,19,1,1.14989251810278,1.00344837172435,1.01630158256719,1.31025717952334,3
16,-1,24,0,6,1,0.903772026822429,1.13580247959781,1.17604598418477,1.66093078580552,3
17,-1,24,0,1,1,0.786125213017638,1.02315006086863,0.916053787989944,0.863646873943677,1
18,-1,24,0,2,1,1.053263984983,1.08299511921992,0.932692260060629,1.11130886916199,2
19,-1,24,0,5,1,1.08904553065022,1.05179244183001,1.21303303240843,1.69922260067352,2
20,-1,24,0,20,1,1.05301267304275,0.932013916709377,1.19052164956599,1.6908507682762,2
21,-1,24,1,4,1,0.936689328987778,0.933719464393906,1.1398397574457,1.24468103190731,2
22,-1,24,1,3,1,1.01338847445207,0.951236431575583,1.13962592952855,1.2641159127276,4
23,-1,24,1,16,1,1.31695793698535,1.13272728009413,1.235496408349,1.50140705712994,3
24,-1,24,1,14,1,0.765058044962667,1.33414426671314,1.31845614940412,0.848656410807805,3
25,-1,24,1,7,1,1.25578038024271,1.14261921926705,1.03178980665022,1.47393364001704,2
26,-1,24,1,18,1,0.698266298531544,1.17985109332362,1.18262957526699,1.49368996674568,5
27,-1,24,1,10,1,0.871998549055576,1.18733589599936,1.08541108013797,1.25183183618927,3
28,-1,24,1,15,1,0.908290013708557,0.978484659770546,1.04721964459595,0.906815401668793,3
29,-1,24,1,9,1,0.806795644821611,1.13344866972856,0.822805295922588,1.35566071699016,1
30,-1,24,1,13,1,0.877302914832903,1.01694722812786,1.0433029350629,1.05915810295076,2
31,-1,24,1,11,1,1.20995990804898,0.916797226036292,1.20645775204447,1.33774443741112,3
32,-1,24,1,8,1,0.845012111395304,1.08247473993008,1.10572981824661,0.845476057599557,5
33,-1,24,1,17,1,1.12464326586885,1.25764438952917,1.04497616053033,1.19706502901231,1
34,-1,24,1,12,1,1.00293384380538,1.06794999801145,0.957553306123592,1.8252420745707,5
35,-1,24,1,19,1,1.14989251810278,1.00344837172435,1.01630158256719,1.31025717952334,3
36,-1,24,1,6,1,0.903772026822429,1.13580247959781,1.17604598418477,1.66093078580552,4
37,-1,24,1,1,1,0.786125213017638,1.02315006086863,0.916053787989944,0.863646873943677,2
38,-1,24,1,2,1,1.053263984983,1.08299511921992,0.932692260060629,1.11130886916199,2
39,-1,24,1,5,1,1.08904553065022,1.05179244183001,1.21303303240843,1.69922260067352,3
40,-1,24,1,20,1,1.05301267304275,0.932013916709377,1.19052164956599,1.6908507682762,2
1,1,24,0,4,1,1.89826362031954,1.38561482245407,1.1398397574457,1.24468103190731,3
2,1,24,0,3,1,2.05369957228217,1.41160953531692,1.13962592952855,1.2641159127276,3
3,1,24,0,16,1,2.66890340682313,1.6809371218531,1.235496408349,1.50140705712994,2
4,1,24,0,14,1,1.55044133550108,1.97983456674517,1.31845614940412,0.848656410807805,3
5,1,24,0,7,1,2.54492299330643,1.69561649618714,1.03178980665022,1.47393364001704,3
6,1,24,0,18,1,1.41508339080791,1.75086760589171,1.18262957526699,1.49368996674568,2
7,1,24,0,10,1,1.76716342485975,1.7619748537602,1.08541108013797,1.25183183618927,1
8,1,24,0,15,1,1.84071050706395,1.45204518040338,1.04721964459595,0.906815401668793,1
9,1,24,0,9,1,1.63502537522458,1.68200764486173,0.822805295922588,1.35566071699016,4
10,1,24,0,13,1,1.77791307714291,1.50912260767983,1.0433029350629,1.05915810295076,3
11,1,24,0,11,1,2.45206473951889,1.36050267132994,1.20645775204447,1.33774443741112,1
12,1,24,0,8,1,1.71247360266665,1.60636369035408,1.10572981824661,0.845476057599557,3
13,1,24,0,17,1,2.27916485366948,1.86631078601214,1.04497616053033,1.19706502901231,3
14,1,24,0,12,1,2.03251256352022,1.58480936010583,0.957553306123592,1.8252420745707,1
15,1,24,0,19,1,2.33033415332162,1.48909066421915,1.01630158256719,1.31025717952334,1
16,1,24,0,6,1,1.83155450423825,1.68550063603139,1.17604598418477,1.66093078580552,3
17,1,24,0,1,1,1.59313536164646,1.5183274463006,0.916053787989944,0.863646873943677,2
18,1,24,0,2,1,2.13450996334784,1.60713591936376,0.932692260060629,1.11130886916199,4
19,1,24,0,5,1,2.20702366059715,1.56083197696948,1.21303303240843,1.69922260067352,2
20,1,24,0,20,1,2.13400066287993,1.38308383510487,1.19052164956599,1.6908507682762,2
21,1,24,1,4,1,1.89826362031954,1.38561482245407,1.1398397574457,1.24468103190731,5
22,1,24,1,3,1,2.05369957228217,1.41160953531692,1.13962592952855,1.2641159127276,4
23,1,24,1,16,1,2.66890340682313,1.6809371218531,1.235496408349,1.50140705712994,5
24,1,24,1,14,1,1.55044133550108,1.97983456674517,1.31845614940412,0.848656410807805,5
25,1,24,1,7,1,2.54492299330643,1.69561649618714,1.03178980665022,1.47393364001704,2
26,1,24,1,18,1,1.41508339080791,1.75086760589171,1.18262957526699,1.49368996674568,1
27,1,24,1,10,1,1.76716342485975,1.7619748537602,1.08541108013797,1.25183183618927,1
28,1,24,1,15,1,1.84071050706395,1.45204518040338,1.04721964459595,0.906815401668793,6
29,1,24,1,9,1,1.63502537522458,1.68200764486173,0.822805295922588,1.35566071699016,6
30,1,24,1,13,1,1.77791307714291,1.50912260767983,1.0433029350629,1.05915810295076,2
31,1,24,1,11,1,2.45206473951889,1.36050267132994,1.20645775204447,1.33774443741112,6
32,1,24,1,8,1,1.71247360266665,1.60636369035408,1.10572981824661,0.845476057599557,5
33,1,24,1,17,1,2.27916485366948,1.86631078601214,1.04497616053033,1.19706502901231,4
34,1,24,1,12,1,2.03251256352022,1.58480936010583,0.957553306123592,1.8252420745707,3
35,1,24,1,19,1,2.33033415332162,1.48909066421915,1.01630158256719,1.31025717952334,3
36,1,24,1,6,1,1.83155450423825,1.68550063603139,1.17604598418477,1.66093078580552,2
37,1,24,1,1,1,1.59313536164646,1.5183274463006,0.916053787989944,0.863646873943677,6
38,1,24,1,2,1,2.13450996334784,1.60713591936376,0.932692260060629,1.11130886916199,5
39,1,24,1,5,1,2.20702366059715,1.56083197696948,1.21303303240843,1.69922260067352,4
40,1,24,1,20,1,2.13400066287993,1.38308383510487,1.19052164956599,1.6908507682762,5
1,-1,25,0,4,-1,1.9535080394798,1.21059866550899,0.703404401411279,0.670889108205616,2
2,-1,25,0,3,-1,2.11346758278711,1.23331000216049,0.703272446461401,0.690323989025912,2
3,-1,25,0,16,-1,2.74657545243709,1.46861898670786,0.76243490006701,0.927615133428244,2
4,-1,25,0,14,-1,1.59556321957711,1.729762878969,0.813630032204599,0.274864487106113,1
5,-1,25,0,7,-1,2.6189868857331,1.48144421828832,0.636725896414992,0.900141716315348,1
6,-1,25,0,18,-1,1.45626600588397,1.52971659427069,0.729810346628119,0.919898043043989,3
7,-1,25,0,10,-1,1.81859248662051,1.53942089248486,0.669816021175234,0.678039912487576,4
8,-1,25,0,15,-1,1.89427998061674,1.26863824575849,0.646247775129251,0.333023477967101,1
9,-1,25,0,9,-1,1.6826088753242,1.46955429261296,0.50775985209836,0.78186879328847,1
10,-1,25,0,13,-1,1.829654981804,1.31850625826227,0.643830741764167,0.485366179249068,2
11,-1,25,0,11,-1,2.52342621472605,1.18865841476521,0.744514908662736,0.763952513709427,4
12,-1,25,0,8,-1,1.76231104805301,1.40346487952586,0.682354880013397,0.271684133897865,5
13,-1,25,0,17,-1,2.34549449153625,1.63057821723484,0.644863302833081,0.623273105310618,2
14,-1,25,0,12,-1,2.09166397684642,1.38463306348895,0.590913947082026,1.25145015086901,1
15,-1,25,0,19,-1,2.39815295118063,1.30100453727309,0.627167987139689,0.736465255821646,6
16,-1,25,0,6,-1,1.88485751424377,1.47260608621397,0.72574755893004,1.08713886210383,2
17,-1,25,0,1,-1,1.63949975316497,1.32654843937201,0.565304256315431,0.289854950241985,3
18,-1,25,0,2,-1,2.19662976686443,1.40413956876376,0.575571992995809,0.537516945460297,3
19,-1,25,0,5,-1,2.27125380171007,1.36368424888559,0.74857256774886,1.12543067697183,1
20,-1,25,0,20,-1,2.19610564442542,1.20838736561691,0.734680609980414,1.1170588445745,3
21,-1,25,1,4,-1,1.9535080394798,1.21059866550899,0.703404401411279,0.670889108205616,5
22,-1,25,1,3,-1,2.11346758278711,1.23331000216049,0.703272446461401,0.690323989025912,4
23,-1,25,1,16,-1,2.74657545243709,1.46861898670786,0.76243490006701,0.927615133428244,6
24,-1,25,1,14,-1,1.59556321957711,1.729762878969,0.813630032204599,0.274864487106113,3
25,-1,25,1,7,-1,2.6189868857331,1.48144421828832,0.636725896414992,0.900141716315348,3
26,-1,25,1,18,-1,1.45626600588397,1.52971659427069,0.729810346628119,0.919898043043989,6
27,-1,25,1,10,-1,1.81859248662051,1.53942089248486,0.669816021175234,0.678039912487576,2
28,-1,25,1,15,-1,1.89427998061674,1.26863824575849,0.646247775129251,0.333023477967101,6
29,-1,25,1,9,-1,1.6826088753242,1.46955429261296,0.50775985209836,0.78186879328847,3
30,-1,25,1,13,-1,1.829654981804,1.31850625826227,0.643830741764167,0.485366179249068,6
31,-1,25,1,11,-1,2.52342621472605,1.18865841476521,0.744514908662736,0.763952513709427,6
32,-1,25,1,8,-1,1.76231104805301,1.40346487952586,0.682354880013397,0.271684133897865,6
33,-1,25,1,17,-1,2.34549449153625,1.63057821723484,0.644863302833081,0.623273105310618,6
34,-1,25,1,12,-1,2.09166397684642,1.38463306348895,0.590913947082026,1.25145015086901,2
35,-1,25,1,19,-1,2.39815295118063,1.30100453727309,0.627167987139689,0.736465255821646,6
36,-1,25,1,6,-1,1.88485751424377,1.47260608621397,0.72574755893004,1.08713886210383,6
37,-1,25,1,1,-1,1.63949975316497,1.32654843937201,0.565304256315431,0.289854950241985,6
38,-1,25,1,2,-1,2.19662976686443,1.40413956876376,0.575571992995809,0.537516945460297,6
39,-1,25,1,5,-1,2.27125380171007,1.36368424888559,0.74857256774886,1.12543067697183,4
40,-1,25,1,20,-1,2.19610564442542,1.20838736561691,0.734680609980414,1.1170588445745,2
1,1,25,0,4,-1,1.8627712768677,0.958805831094608,0.703404401411279,0.670889108205616,3
2,1,25,0,3,-1,2.01530100119537,0.97679342899457,0.703272446461401,0.690323989025912,1
3,1,25,0,16,-1,2.61900220482949,1.1631604166024,0.76243490006701,0.927615133428244,3
4,1,25,0,14,-1,1.52145231848969,1.36998890054877,0.813630032204599,0.274864487106113,3
5,1,25,0,7,-1,2.49733988631853,1.17331812383836,0.636725896414992,0.900141716315348,1
6,1,25,0,18,-1,1.3886251975507,1.21155031167348,0.729810346628119,0.919898043043989,3
7,1,25,0,10,-1,1.73412229688402,1.21923620955155,0.669816021175234,0.678039912487576,3
8,1,25,0,15,-1,1.80629424958907,1.00477373900908,0.646247775129251,0.333023477967101,4
9,1,25,0,9,-1,1.60445486776252,1.16390118790937,0.50775985209836,0.78186879328847,3
10,1,25,0,13,-1,1.74467096003862,1.04426968637461,0.643830741764167,0.485366179249068,4
11,1,25,0,11,-1,2.40621782817867,0.941428940678187,0.744514908662736,0.763952513709427,4
12,1,25,0,8,-1,1.6804550249478,1.1115577346685,0.682354880013397,0.271684133897865,2
13,1,25,0,17,-1,2.23655069781468,1.29143369085351,0.644863302833081,0.623273105310618,2
14,1,25,0,12,-1,1.99451013161221,1.09664275455104,0.590913947082026,1.25145015086901,3
15,1,25,0,19,-1,2.28676327136302,1.03040815437667,0.627167987139689,0.736465255821646,3
16,1,25,0,6,-1,1.79730943900108,1.16631823790564,0.72574755893004,1.08713886210383,1
17,1,25,0,1,-1,1.56334808299056,1.05063917145867,0.565304256315431,0.289854950241985,3
18,1,25,0,2,-1,2.09460045873027,1.11209209505886,0.575571992995809,0.537516945460297,1
19,1,25,0,5,-1,2.16575834795577,1.08005109112989,0.74857256774886,1.12543067697183,1
20,1,25,0,20,-1,2.09410068078965,0.957054460230558,0.734680609980414,1.1170588445745,3
21,1,25,1,4,-1,1.8627712768677,0.958805831094608,0.703404401411279,0.670889108205616,5
22,1,25,1,3,-1,2.01530100119537,0.97679342899457,0.703272446461401,0.690323989025912,6
23,1,25,1,16,-1,2.61900220482949,1.1631604166024,0.76243490006701,0.927615133428244,6
24,1,25,1,14,-1,1.52145231848969,1.36998890054877,0.813630032204599,0.274864487106113,5
25,1,25,1,7,-1,2.49733988631853,1.17331812383836,0.636725896414992,0.900141716315348,6
26,1,25,1,18,-1,1.3886251975507,1.21155031167348,0.729810346628119,0.919898043043989,4
27,1,25,1,10,-1,1.73412229688402,1.21923620955155,0.669816021175234,0.678039912487576,1
28,1,25,1,15,-1,1.80629424958907,1.00477373900908,0.646247775129251,0.333023477967101,5
29,1,25,1,9,-1,1.60445486776252,1.16390118790937,0.50775985209836,0.78186879328847,6
30,1,25,1,13,-1,1.74467096003862,1.04426968637461,0.643830741764167,0.485366179249068,6
31,1,25,1,11,-1,2.40621782817867,0.941428940678187,0.744514908662736,0.763952513709427,6
32,1,25,1,8,-1,1.6804550249478,1.1115577346685,0.682354880013397,0.271684133897865,3
33,1,25,1,17,-1,2.23655069781468,1.29143369085351,0.644863302833081,0.623273105310618,6
34,1,25,1,12,-1,1.99451013161221,1.09664275455104,0.590913947082026,1.25145015086901,4
35,1,25,1,19,-1,2.28676327136302,1.03040815437667,0.627167987139689,0.736465255821646,4
36,1,25,1,6,-1,1.79730943900108,1.16631823790564,0.72574755893004,1.08713886210383,5
37,1,25,1,1,-1,1.56334808299056,1.05063917145867,0.565304256315431,0.289854950241985,6
38,1,25,1,2,-1,2.09460045873027,1.11209209505886,0.575571992995809,0.537516945460297,4
39,1,25,1,5,-1,2.16575834795577,1.08005109112989,0.74857256774886,1.12543067697183,4
40,1,25,1,20,-1,2.09410068078965,0.957054460230558,0.734680609980414,1.1170588445745,5
1,-1,26,0,4,-1,2.17897420775444,1.03545255199656,1.51340874377001,0.623733382709381,3
2,-1,26,0,3,-1,2.35739564862225,1.05487807439722,1.51312483628446,0.643168263529677,3
3,-1,26,0,16,-1,3.06357432350552,1.25614319676942,1.64041572956004,0.880459407932009,2
4,-1,26,0,14,-1,1.77971681305493,1.47950550286153,1.75056454361358,0.227708761609878,3
5,-1,26,0,7,-1,2.9212599892751,1.26711290882041,1.36994670076825,0.852985990819113,4
6,-1,26,0,18,-1,1.62434246612865,1.30840136908883,1.57022241780801,0.872742317547754,3
7,-1,26,0,10,-1,2.02848723561811,1.31670167590188,1.44114171183744,0.630884186991341,4
8,-1,26,0,15,-1,2.11291028069105,1.08509512405482,1.39043348543204,0.285867752470866,4
9,-1,26,0,9,-1,1.87680893396603,1.25694318516684,1.09246999074678,0.734713067792235,4
10,-1,26,0,13,-1,2.04082652022358,1.12774836850418,1.38523312071814,0.438210453752833,2
11,-1,26,0,11,-1,2.81467008373494,1.01668655689732,1.60185999743056,0.716796788213192,4
12,-1,26,0,8,-1,1.96571001610558,1.2004154081333,1.46811967581449,0.22452840840163,2
13,-1,26,0,17,-1,2.61620218509496,1.39467060750141,1.38745472602376,0.576117379814383,4
14,-1,26,0,12,-1,2.3330755567564,1.18430812788452,1.27138006605491,1.20429442537277,2
15,-1,26,0,19,-1,2.67493827579246,1.11277874877892,1.34938239460186,0.689309530325411,2
16,-1,26,0,6,-1,2.10240031053212,1.25955345359218,1.5614811326895,1.03998313660759,2
17,-1,26,0,1,-1,1.82872432750139,1.13462702878273,1.21627957215176,0.24269922474575,1
18,-1,26,0,2,-1,2.45015608292957,1.20099248517219,1.23837110646635,0.490361219964062,3
19,-1,26,0,5,-1,2.53339292860466,1.16639013064864,1.61059024809128,1.07827495147559,5
20,-1,26,0,20,-1,2.4495714683525,1.03356117694245,1.5807010260269,1.06990311907827,1
21,-1,26,1,4,-1,2.17897420775444,1.03545255199656,1.51340874377001,0.623733382709381,5
22,-1,26,1,3,-1,2.35739564862225,1.05487807439722,1.51312483628446,0.643168263529677,6
23,-1,26,1,16,-1,3.06357432350552,1.25614319676942,1.64041572956004,0.880459407932009,5
24,-1,26,1,14,-1,1.77971681305493,1.47950550286153,1.75056454361358,0.227708761609878,4
25,-1,26,1,7,-1,2.9212599892751,1.26711290882041,1.36994670076825,0.852985990819113,5
26,-1,26,1,18,-1,1.62434246612865,1.30840136908883,1.57022241780801,0.872742317547754,5
27,-1,26,1,10,-1,2.02848723561811,1.31670167590188,1.44114171183744,0.630884186991341,3
28,-1,26,1,15,-1,2.11291028069105,1.08509512405482,1.39043348543204,0.285867752470866,5
29,-1,26,1,9,-1,1.87680893396603,1.25694318516684,1.09246999074678,0.734713067792235,6
30,-1,26,1,13,-1,2.04082652022358,1.12774836850418,1.38523312071814,0.438210453752833,6
31,-1,26,1,11,-1,2.81467008373494,1.01668655689732,1.60185999743056,0.716796788213192,6
32,-1,26,1,8,-1,1.96571001610558,1.2004154081333,1.46811967581449,0.22452840840163,4
33,-1,26,1,17,-1,2.61620218509496,1.39467060750141,1.38745472602376,0.576117379814383,5
34,-1,26,1,12,-1,2.3330755567564,1.18430812788452,1.27138006605491,1.20429442537277,6
35,-1,26,1,19,-1,2.67493827579246,1.11277874877892,1.34938239460186,0.689309530325411,5
36,-1,26,1,6,-1,2.10240031053212,1.25955345359218,1.5614811326895,1.03998313660759,4
37,-1,26,1,1,-1,1.82872432750139,1.13462702878273,1.21627957215176,0.24269922474575,6
38,-1,26,1,2,-1,2.45015608292957,1.20099248517219,1.23837110646635,0.490361219964062,6
39,-1,26,1,5,-1,2.53339292860466,1.16639013064864,1.61059024809128,1.07827495147559,5
40,-1,26,1,20,-1,2.4495714683525,1.03356117694245,1.5807010260269,1.06990311907827,4
1,1,26,0,4,-1,1.74049272283767,0.966904098582916,1.51340874377001,0.623733382709381,2
2,1,26,0,3,-1,1.88300988450185,0.985043623363735,1.51312483628446,0.643168263529677,1
3,1,26,0,16,-1,2.44708211641879,1.1729847041484,1.64041572956004,0.880459407932009,3
4,1,26,0,14,-1,1.42157908561304,1.38156010319779,1.75056454361358,0.227708761609878,3
5,1,26,0,7,-1,2.33340612052951,1.183228205429,1.36994670076825,0.852985990819113,2
6,1,26,0,18,-1,1.29747118237194,1.2217833100359,1.57022241780801,0.872742317547754,3
7,1,26,0,10,-1,1.6202886933668,1.22953412455808,1.44114171183744,0.630884186991341,4
8,1,26,0,15,-1,1.6877230370439,1.01326026072165,1.39043348543204,0.285867752470866,4
9,1,26,0,9,-1,1.49913306917523,1.17373173215929,1.09246999074678,0.734713067792235,3
10,1,26,0,13,-1,1.63014490689353,1.05308979882693,1.38523312071814,0.438210453752833,1
11,1,26,0,11,-1,2.24826561989376,0.949380439444254,1.60185999743056,0.716796788213192,4
12,1,26,0,8,-1,1.57014432115134,1.12094617555206,1.46811967581449,0.22452840840163,3
13,1,26,0,17,-1,2.08973600900141,1.30234140035295,1.38745472602376,0.576117379814383,4
14,1,26,0,12,-1,1.86358379732716,1.10590522050343,1.27138006605491,1.20429442537277,2
